Crime_ID,Date,Time,Time_Slot,Area,Police_Station,Latitude,Longitude,Crime_Type,Street_Lighting_Score,Crowd_Density,Nearby_Police_km,Nearby_Hospital_km,Known_Dark_Spot,Risk_Score,Risk_Level,Area_Risk_Priority,
NAG2025_0894,2025-08-11,07:03,Morning,Yashodhara Nagar,Yashodhara Nagar,21.18078,79.12331,Assault,2,Medium,2.36,1.13,FALSE,72,High,4,
NAG2025_0895,2025-12-01,19:05,Evening,Kalamna,Kalamna,21.15666,79.13795,Stalking,5,High,2.59,1.6,FALSE,66,Medium,3,
NAG2025_0896,2025-01-30,23:29,Night,Imamwada,Imamwada,21.13794,79.09399,Assault,6,Medium,2.13,1.18,TRUE,93,High,16,
NAG2025_0897,2025-01-07,17:40,Evening,Pardi,Pardi,21.14663,79.15621,Eve Teasing,9,Low,0.21,0.94,FALSE,70,High,8,
NAG2025_0898,2025-08-11,04:54,Night,Panchpaoli,Panchpaoli,21.15299,79.09799,Sexual Harassment,3,Medium,4.85,0.68,FALSE,86,High,24,
NAG2025_0899,2025-07-18,22:24,Night,Hingna,Hingna,21.07531,79.02158,Stalking,1,High,3.22,0.75,FALSE,82,High,7,
NAG2025_0900,2025-07-11,21:45,Night,Sitabuldi,Sitabuldi,21.14585,79.08744,Domestic Violence,9,Medium,2.65,1.4,FALSE,55,Medium,5,
NAG2025_0901,2025-05-31,08:34,Morning,Kotwali,Kotwali,21.1425,79.10319,Stalking,10,Low,2.08,2.98,TRUE,63,Medium,18,
NAG2025_0902,2025-12-06,19:53,Evening,Nandanvan,Nandanvan,21.13404,79.13262,Eve Teasing,2,High,2.49,4.86,FALSE,63,Medium,23,
NAG2025_0903,2025-07-11,20:28,Evening,Mahal,Mahal,21.14333,79.11597,Eve Teasing,6,High,1.51,1.29,FALSE,67,Medium,6,
NAG2025_0904,2025-06-14,18:44,Evening,Hudkeshwar,Hudkeshwar,21.0924,79.12763,Eve Teasing,2,Low,3.3,2.5,TRUE,100,High,1,
NAG2025_0905,2025-05-16,19:35,Evening,Hudkeshwar,Hudkeshwar,21.09272,79.13036,Domestic Violence,7,Medium,3.96,1.44,FALSE,67,Medium,1,
NAG2025_0906,2025-07-21,12:46,Afternoon,Beltarodi,Beltarodi,21.07829,79.08077,Assault,9,Low,0.57,1.26,TRUE,91,High,2,
NAG2025_0907,2025-11-07,18:53,Evening,Manewada,Manewada,21.09955,79.1056,Domestic Violence,2,Medium,3.04,4.72,FALSE,77,High,22,
NAG2025_0908,2025-02-07,19:09,Evening,Ajni,Ajni,21.13147,79.07932,Stalking,10,Medium,4.23,0.79,FALSE,43,Medium,11,
NAG2025_0909,2025-02-26,23:42,Night,Mahalaxmi Nagar,Mahalaxmi Nagar,21.1044,79.12086,Stalking,4,Medium,1.33,4.31,FALSE,93,High,9,
NAG2025_0910,2025-04-14,15:30,Afternoon,Sitabuldi,Sitabuldi,21.14598,79.0834,Domestic Violence,6,High,4.58,2.18,FALSE,45,Medium,5,
NAG2025_0911,2025-05-07,23:32,Night,Kotwali,Kotwali,21.14832,79.11061,Assault,7,Low,0.67,3.53,FALSE,85,High,18,
NAG2025_0912,2025-11-19,16:10,Afternoon,Imamwada,Imamwada,21.13665,79.08848,Domestic Violence,10,High,1.98,3.77,FALSE,24,Low,16,
NAG2025_0913,2025-06-11,13:42,Afternoon,Lakadganj,Lakadganj,21.15376,79.11605,Domestic Violence,4,Medium,3.51,1.21,FALSE,61,Medium,19,
NAG2025_0914,2025-01-08,12:09,Afternoon,Manewada,Manewada,21.09175,79.10863,Eve Teasing,5,Medium,3.6,2.58,FALSE,58,Medium,22,
NAG2025_0915,2025-05-27,17:10,Evening,Pardi,Pardi,21.14342,79.15957,Eve Teasing,2,Medium,0.61,2.1,FALSE,98,High,8,
NAG2025_0916,2025-04-02,02:12,Night,Yashodhara Nagar,Yashodhara Nagar,21.18166,79.12416,Domestic Violence,10,Low,0.99,4.29,FALSE,73,High,4,
NAG2025_0917,2025-08-08,01:27,Night,Sitabuldi,Sitabuldi,21.14693,79.08612,Stalking,3,High,4.18,1.19,FALSE,64,Medium,5,
NAG2025_0918,2025-08-23,08:55,Morning,Hudkeshwar,Hudkeshwar,21.09547,79.12931,Sexual Harassment,7,Medium,1.78,4.47,FALSE,49,Medium,1,
NAG2025_0919,2025-07-31,22:29,Night,Jaripatka,Jaripatka,21.18075,79.0828,Domestic Violence,6,Medium,3.23,1.54,FALSE,67,Medium,17,
NAG2025_0920,2025-08-29,22:30,Night,Gittikhadan,Gittikhadan,21.17477,79.04857,Assault,10,High,2.21,1.27,FALSE,40,Low,15,
NAG2025_0921,2025-07-08,12:02,Afternoon,Kalamna,Kalamna,21.1559,79.14541,Eve Teasing,10,Low,2.16,1.77,TRUE,65,Medium,3,
NAG2025_0922,2025-09-21,18:52,Evening,Beltarodi,Beltarodi,21.07776,79.07633,Sexual Harassment,9,Low,3.39,1.44,TRUE,74,High,2,
NAG2025_0923,2025-08-07,03:09,Night,Jaripatka,Jaripatka,21.17983,79.08291,Eve Teasing,8,High,0.78,0.75,FALSE,55,Medium,17,
NAG2025_0924,2025-09-30,04:25,Night,Yashodhara Nagar,Yashodhara Nagar,21.18116,79.1253,Assault,1,Low,4.48,2.02,FALSE,100,High,4,
NAG2025_0925,2025-01-14,17:34,Evening,Wardha Road,Wardha Road,21.10441,79.06401,Stalking,9,High,2.83,2.52,FALSE,31,Low,29,
NAG2025_0926,2025-02-06,04:59,Night,Mahal,Mahal,21.13833,79.11485,Assault,10,Low,2.09,3.61,TRUE,98,High,6,
NAG2025_0927,2025-05-03,13:09,Afternoon,Imamwada,Imamwada,21.13039,79.09176,Sexual Harassment,3,Medium,4.69,2.8,FALSE,66,Medium,16,
NAG2025_0928,2025-02-21,08:00,Morning,Beltarodi,Beltarodi,21.07176,79.07319,Domestic Violence,9,Low,4.78,4.8,TRUE,65,Medium,2,
NAG2025_0929,2025-04-09,18:24,Evening,Manewada,Manewada,21.09489,79.1127,Domestic Violence,8,Medium,1.22,3.44,FALSE,61,Medium,22,
NAG2025_0930,2025-11-21,05:12,Night,Sitabuldi,Sitabuldi,21.14741,79.0899,Stalking,7,Medium,4.49,0.92,FALSE,64,Medium,5,
NAG2025_0931,2025-03-18,00:07,Night,Hudkeshwar,Hudkeshwar,21.08606,79.12284,Molestation,2,Medium,2.24,3.64,FALSE,91,High,1,
NAG2025_0932,2025-12-01,10:47,Morning,Kalamna,Kalamna,21.15755,79.14072,Molestation,3,High,2.06,3.3,FALSE,52,Medium,3,
NAG2025_0933,2025-04-09,09:16,Morning,Trimurti Nagar,Trimurti Nagar,21.11051,79.03184,Stalking,10,Medium,2.43,0.82,TRUE,53,Medium,28,
NAG2025_0934,2025-06-25,23:16,Night,Gittikhadan,Gittikhadan,21.1669,79.04821,Domestic Violence,7,Low,4.72,1.86,FALSE,81,High,15,
NAG2025_0935,2025-09-03,21:14,Night,Beltarodi,Beltarodi,21.07241,79.07951,Molestation,10,Low,0.29,1.79,TRUE,100,High,2,
NAG2025_0936,2025-04-04,20:57,Evening,Mahal,Mahal,21.14302,79.11436,Assault,6,Medium,3.09,4.44,FALSE,57,Medium,6,
NAG2025_0937,2025-10-25,13:35,Afternoon,Nandanvan,Nandanvan,21.14208,79.13199,Sexual Harassment,2,Medium,2.02,1.21,FALSE,74,High,23,
NAG2025_0938,2025-07-30,14:08,Afternoon,Pratap Nagar,Pratap Nagar,21.11497,79.05627,Domestic Violence,5,Low,2.81,1.32,FALSE,71,High,25,
NAG2025_0939,2025-01-30,14:45,Afternoon,Beltarodi,Beltarodi,21.07262,79.07585,Molestation,9,Low,1.54,3.31,FALSE,52,Medium,2,
NAG2025_0940,2025-02-19,09:12,Morning,Beltarodi,Beltarodi,21.07984,79.07436,Kidnapping,10,Medium,2.57,4.09,FALSE,42,Medium,2,
NAG2025_0941,2025-02-17,08:58,Morning,Kalamna,Kalamna,21.15884,79.1408,Sexual Harassment,2,High,3.72,4.31,FALSE,56,Medium,3,
NAG2025_0942,2025-11-04,13:36,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.18393,79.12107,Domestic Violence,9,Low,1.28,4.25,FALSE,64,Medium,4,
NAG2025_0943,2025-01-01,06:45,Morning,Beltarodi,Beltarodi,21.07082,79.07284,Stalking,7,High,1.92,4.79,FALSE,38,Low,2,
NAG2025_0944,2025-12-14,01:37,Night,Mahal,Mahal,21.14646,79.11009,Assault,2,Medium,3.27,4.59,TRUE,100,High,6,
NAG2025_0945,2025-05-23,04:29,Night,Pratap Nagar,Pratap Nagar,21.11812,79.05861,Molestation,4,High,1.53,2.27,TRUE,100,High,25,
NAG2025_0946,2025-10-18,12:34,Afternoon,Jaripatka,Jaripatka,21.18554,79.08687,Molestation,4,Low,4.69,0.95,FALSE,63,Medium,17,
NAG2025_0947,2025-07-13,15:31,Afternoon,Ganeshpeth,Ganeshpeth,21.1409,79.09578,Eve Teasing,2,High,4.68,0.78,FALSE,50,Medium,14,
NAG2025_0948,2025-03-03,00:51,Night,Lashkaribagh,Lashkaribagh,21.16222,79.10256,Kidnapping,7,Medium,1.7,1.58,FALSE,71,High,20,
NAG2025_0949,2025-10-25,17:09,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18052,79.13042,Kidnapping,6,Medium,3.21,3.41,FALSE,65,Medium,4,
NAG2025_0950,2025-07-21,05:41,Night,Kalamna,Kalamna,21.15097,79.14036,Eve Teasing,6,Low,1.87,0.85,TRUE,100,High,3,
NAG2025_0951,2025-05-02,15:03,Afternoon,Nandanvan,Nandanvan,21.13442,79.13152,Domestic Violence,8,Medium,2.57,4.81,FALSE,52,Medium,23,
NAG2025_0952,2025-08-25,23:06,Night,Beltarodi,Beltarodi,21.07777,79.07445,Domestic Violence,3,Medium,1.59,4.51,TRUE,100,High,2,
NAG2025_0953,2025-05-05,18:09,Evening,Besa,Besa,21.0823,79.08751,Assault,4,High,4.13,1.28,FALSE,69,High,12,
NAG2025_0954,2025-12-20,17:25,Evening,Kalamna,Kalamna,21.15057,79.14383,Domestic Violence,3,Low,1.52,2.17,TRUE,100,High,3,
NAG2025_0955,2025-02-10,02:36,Night,Jaripatka,Jaripatka,21.18116,79.09099,Stalking,9,Low,1.72,3.88,TRUE,86,High,17,
NAG2025_0956,2025-04-03,10:40,Morning,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09927,79.11666,Eve Teasing,3,Low,1.42,1.97,FALSE,78,High,9,
NAG2025_0957,2025-07-10,17:58,Evening,Hudkeshwar,Hudkeshwar,21.09241,79.12416,Domestic Violence,3,Medium,4.37,1.76,FALSE,76,High,1,
NAG2025_0958,2025-12-11,01:21,Night,Sitabuldi,Sitabuldi,21.1434,79.08923,Eve Teasing,7,Medium,1.49,3.08,FALSE,66,Medium,5,
NAG2025_0959,2025-01-20,22:49,Night,Ganeshpeth,Ganeshpeth,21.14232,79.10015,Assault,2,Low,1.3,1.57,FALSE,100,High,14,
NAG2025_0960,2025-04-13,12:59,Afternoon,Nandanvan,Nandanvan,21.13611,79.13162,Domestic Violence,5,Medium,2.31,4.35,FALSE,62,Medium,23,
NAG2025_0961,2025-03-01,18:58,Evening,Besa,Besa,21.08775,79.09339,Domestic Violence,6,Low,2.51,3.63,FALSE,85,High,12,
NAG2025_0962,2025-12-23,11:24,Morning,Pardi,Pardi,21.14018,79.16206,Eve Teasing,4,Low,1.95,3.18,FALSE,69,High,8,
NAG2025_0963,2025-05-13,02:19,Night,Jaripatka,Jaripatka,21.18427,79.08416,Sexual Harassment,7,Medium,1.31,2.31,TRUE,95,High,17,
NAG2025_0964,2025-03-20,23:36,Night,Sitabuldi,Sitabuldi,21.14291,79.08534,Assault,6,Low,4.64,3.61,TRUE,92,High,5,
NAG2025_0965,2025-03-18,09:02,Morning,Hingna,Hingna,21.0752,79.02468,Kidnapping,3,High,1.01,3.17,TRUE,95,High,7,
NAG2025_0966,2025-07-04,06:33,Morning,Sadar,Sadar,21.16547,79.07357,Sexual Harassment,6,High,4.84,0.34,FALSE,39,Low,26,
NAG2025_0967,2025-01-04,13:24,Afternoon,Panchpaoli,Panchpaoli,21.15631,79.09183,Assault,8,High,3.06,3.37,FALSE,40,Low,24,
NAG2025_0968,2025-04-03,01:07,Night,Panchpaoli,Panchpaoli,21.14863,79.09692,Assault,5,Low,2.64,2.34,FALSE,88,High,24,
NAG2025_0969,2025-10-29,17:30,Evening,Jaripatka,Jaripatka,21.18634,79.08214,Molestation,1,High,4.34,1.73,FALSE,80,High,17,
NAG2025_0970,2025-01-11,19:28,Evening,Panchpaoli,Panchpaoli,21.15322,79.09687,Molestation,4,Medium,3.68,2.88,FALSE,74,High,24,
NAG2025_0971,2025-08-21,02:41,Night,Hudkeshwar,Hudkeshwar,21.09336,79.12208,Stalking,4,High,3.23,1.16,FALSE,69,High,1,
NAG2025_0972,2025-06-08,18:12,Evening,Beltarodi,Beltarodi,21.07859,79.07322,Assault,7,High,3.37,4.29,FALSE,51,Medium,2,
NAG2025_0973,2025-01-30,16:22,Afternoon,Wardha Road,Wardha Road,21.10911,79.07303,Assault,7,Low,1.69,1.48,FALSE,67,Medium,29,
NAG2025_0974,2025-05-14,19:12,Evening,Kotwali,Kotwali,21.14773,79.10677,Molestation,5,Medium,0.82,1.02,FALSE,83,High,18,
NAG2025_0975,2025-07-31,15:50,Afternoon,Beltarodi,Beltarodi,21.0759,79.08018,Domestic Violence,4,Low,2.28,2.34,FALSE,68,High,2,
NAG2025_0976,2025-08-01,00:58,Night,Kotwali,Kotwali,21.14168,79.10775,Stalking,9,High,2.1,0.78,FALSE,44,Medium,18,
NAG2025_0977,2025-11-23,02:53,Night,Hudkeshwar,Hudkeshwar,21.09313,79.1245,Eve Teasing,10,High,1.39,4.77,FALSE,53,Medium,1,
NAG2025_0978,2025-09-05,16:40,Afternoon,Sitabuldi,Sitabuldi,21.13816,79.08749,Molestation,7,Medium,2.44,2.56,FALSE,44,Medium,5,
NAG2025_0979,2025-07-07,23:37,Night,Hingna,Hingna,21.07329,79.02979,Kidnapping,6,High,4.77,3.27,TRUE,79,High,7,
NAG2025_0980,2025-02-04,22:26,Night,Dharampeth,Dharampeth,21.14229,79.06212,Molestation,7,Low,3.23,2.03,TRUE,100,High,13,
NAG2025_0981,2025-03-01,01:44,Night,Dharampeth,Dharampeth,21.14427,79.06788,Molestation,7,Medium,3.4,4.74,FALSE,63,Medium,13,
NAG2025_0982,2025-01-13,18:57,Evening,Beltarodi,Beltarodi,21.07928,79.07265,Eve Teasing,10,Medium,3.86,1.22,TRUE,57,Medium,2,
NAG2025_0983,2025-08-14,17:31,Evening,MIHAN,MIHAN,21.06098,79.02398,Kidnapping,5,Low,1.53,1.31,FALSE,94,High,21,
NAG2025_0984,2025-08-03,01:19,Night,Panchpaoli,Panchpaoli,21.1529,79.0908,Eve Teasing,6,Medium,2.75,3.55,FALSE,70,High,24,
NAG2025_0985,2025-12-04,04:15,Night,Nandanvan,Nandanvan,21.1365,79.12297,Stalking,4,Medium,3.61,2.48,FALSE,84,High,23,
NAG2025_0986,2025-07-12,22:27,Night,Panchpaoli,Panchpaoli,21.151,79.08887,Domestic Violence,2,Medium,0.72,2.78,FALSE,92,High,24,
NAG2025_0987,2025-10-31,18:35,Evening,Lashkaribagh,Lashkaribagh,21.16746,79.10374,Domestic Violence,6,Medium,2.83,3.49,FALSE,59,Medium,20,
NAG2025_0988,2025-02-05,14:50,Afternoon,Lakadganj,Lakadganj,21.15293,79.12155,Molestation,7,Medium,2.5,2.62,FALSE,45,Medium,19,
NAG2025_0989,2025-10-21,10:22,Morning,Ajni,Ajni,21.12765,79.07928,Sexual Harassment,7,Medium,3.3,4.47,FALSE,46,Medium,11,
NAG2025_0990,2025-09-07,02:13,Night,Kotwali,Kotwali,21.14311,79.1062,Assault,10,High,2.81,1.06,TRUE,57,Medium,18,
NAG2025_0991,2025-11-26,19:49,Evening,Beltarodi,Beltarodi,21.07066,79.08217,Sexual Harassment,7,High,1.98,2.38,TRUE,80,High,2,
NAG2025_0992,2025-10-11,07:43,Morning,Sitabuldi,Sitabuldi,21.13861,79.08374,Eve Teasing,1,Low,3.87,3.23,TRUE,100,High,5,
NAG2025_0993,2025-03-21,22:56,Night,Sitabuldi,Sitabuldi,21.1408,79.08978,Eve Teasing,9,High,0.96,4.51,TRUE,82,High,5,
NAG2025_0994,2025-03-26,05:33,Night,Mahal,Mahal,21.14228,79.1138,Eve Teasing,1,Low,2.46,0.73,FALSE,100,High,6,
NAG2025_0995,2025-11-16,03:59,Night,MIHAN,MIHAN,21.05875,79.02428,Domestic Violence,8,High,4.46,1.53,FALSE,45,Medium,21,
NAG2025_0996,2025-03-21,07:15,Morning,Panchpaoli,Panchpaoli,21.15252,79.08942,Domestic Violence,3,Low,2.18,3.25,FALSE,89,High,24,
NAG2025_0997,2025-08-06,12:02,Afternoon,Mahal,Mahal,21.14548,79.11443,Kidnapping,6,Low,1.4,3.94,TRUE,92,High,6,
NAG2025_0998,2025-04-17,07:46,Morning,Lashkaribagh,Lashkaribagh,21.1661,79.10268,Sexual Harassment,6,Medium,4.84,2.53,FALSE,45,Medium,20,
NAG2025_0999,2025-01-18,23:35,Night,Sitabuldi,Sitabuldi,21.14145,79.08602,Molestation,3,Medium,1.49,0.66,TRUE,100,High,5,
NAG2025_1000,2025-06-02,02:39,Night,Dharampeth,Dharampeth,21.13717,79.05977,Sexual Harassment,1,Medium,1.27,3.9,FALSE,100,High,13,
NAG2025_1001,2025-01-07,03:56,Night,Yashodhara Nagar,Yashodhara Nagar,21.17753,79.12419,Eve Teasing,7,Low,0.99,4.64,TRUE,100,High,4,
NAG2025_1002,2025-11-19,11:58,Morning,Telangkhedi,Telangkhedi,21.16091,79.04797,Molestation,2,Low,3.61,3.64,TRUE,100,High,10,
NAG2025_1003,2025-10-11,14:29,Afternoon,Kalamna,Kalamna,21.15831,79.13729,Assault,6,Low,3.68,3.84,FALSE,56,Medium,3,
NAG2025_1004,2025-02-03,23:31,Night,Dharampeth,Dharampeth,21.14086,79.06175,Sexual Harassment,4,Low,1.26,1.25,FALSE,100,High,13,
NAG2025_1005,2025-09-06,23:02,Night,Seminary Hills,Seminary Hills,21.16725,79.05666,Molestation,5,High,2.8,0.76,FALSE,65,Medium,27,
NAG2025_1006,2025-02-12,15:57,Afternoon,Beltarodi,Beltarodi,21.07035,79.07891,Domestic Violence,2,High,4.0,3.2,TRUE,85,High,2,
NAG2025_1007,2025-01-26,20:45,Evening,Beltarodi,Beltarodi,21.07116,79.07824,Eve Teasing,3,Low,4.79,2.13,TRUE,100,High,2,
NAG2025_1008,2025-07-25,06:16,Morning,Ganeshpeth,Ganeshpeth,21.14286,79.09843,Domestic Violence,8,Medium,3.4,4.29,FALSE,46,Medium,14,
NAG2025_1009,2025-12-28,15:48,Afternoon,Hingna,Hingna,21.07489,79.02376,Domestic Violence,1,Low,1.15,1.65,FALSE,85,High,7,
NAG2025_1010,2025-12-27,18:17,Evening,Hudkeshwar,Hudkeshwar,21.09416,79.12963,Kidnapping,6,High,2.81,1.79,TRUE,81,High,1,
NAG2025_1011,2025-02-26,20:20,Evening,Telangkhedi,Telangkhedi,21.1595,79.0534,Domestic Violence,9,High,3.97,3.46,FALSE,38,Low,10,
NAG2025_1012,2025-08-01,19:20,Evening,Hudkeshwar,Hudkeshwar,21.09241,79.12369,Molestation,9,Medium,2.12,4.33,FALSE,62,Medium,1,
NAG2025_1013,2025-03-16,19:20,Evening,Beltarodi,Beltarodi,21.07236,79.08154,Assault,4,Medium,3.17,0.88,FALSE,71,High,2,
NAG2025_1014,2025-09-16,02:48,Night,Beltarodi,Beltarodi,21.07674,79.07301,Molestation,9,Medium,4.19,1.67,TRUE,86,High,2,
NAG2025_1015,2025-09-16,16:55,Afternoon,Kotwali,Kotwali,21.14175,79.1058,Domestic Violence,9,Medium,0.26,4.43,FALSE,54,Medium,18,
NAG2025_1016,2025-09-25,12:44,Afternoon,Beltarodi,Beltarodi,21.0778,79.07786,Molestation,9,Medium,0.9,0.94,TRUE,60,Medium,2,
NAG2025_1017,2025-12-21,06:12,Morning,Panchpaoli,Panchpaoli,21.14953,79.0908,Kidnapping,5,High,1.7,4.64,FALSE,60,Medium,24,
NAG2025_1018,2025-11-03,18:54,Evening,Pardi,Pardi,21.1449,79.16012,Assault,3,Medium,1.06,4.39,TRUE,100,High,8,
NAG2025_1019,2025-05-17,01:32,Night,Beltarodi,Beltarodi,21.07291,79.08075,Sexual Harassment,7,High,4.42,1.4,FALSE,60,Medium,2,
NAG2025_1020,2025-11-04,00:39,Night,Lashkaribagh,Lashkaribagh,21.16759,79.09507,Sexual Harassment,10,Low,3.64,4.33,FALSE,62,Medium,20,
NAG2025_1021,2025-07-14,23:14,Night,Imamwada,Imamwada,21.13715,79.08989,Assault,5,Low,0.34,1.22,FALSE,100,High,16,
NAG2025_1022,2025-05-04,03:00,Night,Hingna,Hingna,21.07564,79.02961,Domestic Violence,5,Low,3.96,0.24,TRUE,100,High,7,
NAG2025_1023,2025-12-02,11:18,Morning,Kotwali,Kotwali,21.14831,79.11245,Eve Teasing,4,Medium,3.66,0.42,FALSE,56,Medium,18,
NAG2025_1024,2025-01-04,23:59,Night,Kotwali,Kotwali,21.14997,79.10753,Kidnapping,2,Low,4.02,0.31,FALSE,100,High,18,
NAG2025_1025,2025-04-16,20:04,Evening,Wardha Road,Wardha Road,21.10897,79.06632,Eve Teasing,1,Medium,4.35,1.37,FALSE,85,High,29,
NAG2025_1026,2025-04-09,22:17,Night,Yashodhara Nagar,Yashodhara Nagar,21.17838,79.12868,Domestic Violence,5,High,1.47,1.23,TRUE,97,High,4,
NAG2025_1027,2025-07-20,12:59,Afternoon,Nandanvan,Nandanvan,21.13589,79.12394,Stalking,2,Low,0.9,2.1,FALSE,92,High,23,
NAG2025_1028,2025-04-01,01:35,Night,Hingna,Hingna,21.07056,79.02338,Kidnapping,4,High,0.81,0.58,FALSE,89,High,7,
NAG2025_1029,2025-05-31,04:06,Night,Sitabuldi,Sitabuldi,21.14266,79.08977,Eve Teasing,6,Low,2.29,2.89,FALSE,90,High,5,
NAG2025_1030,2025-03-08,12:35,Afternoon,Lashkaribagh,Lashkaribagh,21.166,79.09792,Molestation,6,Low,1.02,1.6,FALSE,68,High,20,
NAG2025_1031,2025-04-23,17:16,Evening,Wathoda,Wathoda,21.1347,79.137,Eve Teasing,9,High,4.52,2.12,FALSE,42,Medium,30,
NAG2025_1032,2025-04-11,16:53,Afternoon,Sadar,Sadar,21.16392,79.07169,Eve Teasing,9,Low,1.32,1.73,FALSE,57,Medium,26,
NAG2025_1033,2025-12-30,23:12,Night,Pardi,Pardi,21.14136,79.16069,Stalking,2,High,2.62,2.6,FALSE,72,High,8,
NAG2025_1034,2025-09-16,19:42,Evening,Seminary Hills,Seminary Hills,21.16763,79.05946,Molestation,9,High,2.23,3.45,FALSE,51,Medium,27,
NAG2025_1035,2025-09-20,18:24,Evening,Mahal,Mahal,21.14755,79.11283,Sexual Harassment,6,Low,4.96,4.02,FALSE,65,Medium,6,
NAG2025_1036,2025-06-29,12:56,Afternoon,Mahal,Mahal,21.1451,79.11357,Sexual Harassment,3,Medium,2.31,1.74,TRUE,82,High,6,
NAG2025_1037,2025-09-26,08:01,Morning,Lashkaribagh,Lashkaribagh,21.16346,79.09624,Molestation,10,Medium,1.32,0.24,FALSE,35,Low,20,
NAG2025_1038,2025-04-16,02:20,Night,MIHAN,MIHAN,21.06098,79.01798,Stalking,6,Low,4.18,2.51,FALSE,82,High,21,
NAG2025_1039,2025-05-13,20:00,Evening,Beltarodi,Beltarodi,21.07355,79.0778,Kidnapping,2,High,3.51,3.82,FALSE,72,High,2,
NAG2025_1040,2025-06-18,12:49,Afternoon,Mahal,Mahal,21.13998,79.11022,Domestic Violence,3,Medium,3.69,1.73,FALSE,62,Medium,6,
NAG2025_1041,2025-05-31,17:58,Evening,Nandanvan,Nandanvan,21.13621,79.13101,Molestation,6,Low,0.54,1.45,TRUE,100,High,23,
NAG2025_1042,2025-07-27,16:31,Afternoon,Telangkhedi,Telangkhedi,21.15512,79.0523,Domestic Violence,2,Low,4.17,4.14,TRUE,100,High,10,
NAG2025_1043,2025-02-20,22:42,Night,Kalamna,Kalamna,21.15798,79.13902,Assault,6,Medium,2.0,4.14,TRUE,91,High,3,
NAG2025_1044,2025-12-16,14:32,Afternoon,MIHAN,MIHAN,21.06379,79.02011,Molestation,1,High,3.88,2.81,TRUE,77,High,21,
NAG2025_1045,2025-07-08,14:38,Afternoon,Imamwada,Imamwada,21.13831,79.08839,Domestic Violence,6,Low,4.47,4.02,TRUE,89,High,16,
NAG2025_1046,2025-06-06,11:13,Morning,Lashkaribagh,Lashkaribagh,21.16035,79.09964,Eve Teasing,3,Medium,3.11,4.94,FALSE,69,High,20,
NAG2025_1047,2025-03-20,21:02,Night,Beltarodi,Beltarodi,21.07971,79.08159,Stalking,1,Medium,0.36,0.8,TRUE,100,High,2,
NAG2025_1048,2025-05-21,12:48,Afternoon,Hudkeshwar,Hudkeshwar,21.08706,79.13075,Domestic Violence,10,Low,1.37,2.44,TRUE,77,High,1,
NAG2025_1049,2025-06-17,03:27,Night,Jaripatka,Jaripatka,21.18007,79.0836,Assault,2,High,0.76,0.63,FALSE,86,High,17,
NAG2025_1050,2025-11-02,09:35,Morning,Telangkhedi,Telangkhedi,21.16252,79.04594,Eve Teasing,7,Medium,3.92,4.41,FALSE,41,Low,10,
NAG2025_1051,2025-04-10,22:41,Night,Yashodhara Nagar,Yashodhara Nagar,21.18057,79.12161,Assault,3,Medium,3.75,0.69,TRUE,97,High,4,
NAG2025_1052,2025-08-25,01:31,Night,Lakadganj,Lakadganj,21.15102,79.11615,Eve Teasing,8,Medium,0.48,2.75,FALSE,83,High,19,
NAG2025_1053,2025-04-24,05:05,Night,Trimurti Nagar,Trimurti Nagar,21.11195,79.03264,Molestation,2,High,3.79,1.2,FALSE,87,High,28,
NAG2025_1054,2025-06-24,19:34,Evening,Ganeshpeth,Ganeshpeth,21.13805,79.10029,Assault,4,Low,1.28,4.37,FALSE,88,High,14,
NAG2025_1055,2025-07-05,20:24,Evening,Nandanvan,Nandanvan,21.13611,79.13109,Molestation,5,High,4.7,4.73,FALSE,52,Medium,23,
NAG2025_1056,2025-07-22,12:50,Afternoon,Lakadganj,Lakadganj,21.1522,79.12259,Eve Teasing,3,High,2.64,0.44,FALSE,65,Medium,19,
NAG2025_1057,2025-10-19,22:12,Night,Imamwada,Imamwada,21.13118,79.09064,Molestation,10,High,0.62,0.87,FALSE,62,Medium,16,
NAG2025_1058,2025-06-20,15:11,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.18093,79.12627,Eve Teasing,4,High,2.58,4.99,FALSE,57,Medium,4,
NAG2025_1059,2025-08-07,20:53,Evening,Besa,Besa,21.08495,79.08603,Molestation,6,High,3.08,1.7,FALSE,58,Medium,12,
NAG2025_1060,2025-06-11,12:50,Afternoon,Hudkeshwar,Hudkeshwar,21.08633,79.12384,Eve Teasing,9,Medium,0.97,4.09,TRUE,75,High,1,
NAG2025_1061,2025-02-16,21:35,Night,Ajni,Ajni,21.12683,79.07795,Eve Teasing,10,High,0.83,1.07,FALSE,59,Medium,11,
NAG2025_1062,2025-03-13,23:38,Night,Sadar,Sadar,21.16232,79.06868,Domestic Violence,3,High,3.1,4.98,TRUE,97,High,26,
NAG2025_1063,2025-01-20,14:15,Afternoon,Lakadganj,Lakadganj,21.15555,79.11924,Domestic Violence,8,Medium,4.65,3.42,TRUE,60,Medium,19,
NAG2025_1064,2025-03-08,23:33,Night,Beltarodi,Beltarodi,21.07741,79.07742,Eve Teasing,2,High,2.96,4.07,TRUE,100,High,2,
